Symbol	Timeframes	DateTime	Open	High	Low	Close	BaseReturn	MidReturn	HigherReturn	BaseMidCorr	BaseHigherCorr	MidHigherCorr	ZScore	SignalType	CorrelationState	PostSignal1Bar(%)	PostSignal5Bars(%)	PostSignal10Bars(%)
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 04:40	2941.37000	2942.34000	2940.83000	2941.97000	0.68000	0.00000	-9.46000	-0.451	-0.096	0.000	0.589	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 04:45	2941.95000	2943.63000	2941.42000	2943.22000	1.25000	0.00000	-9.46000	-0.484	-0.019	0.000	1.135	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 04:50	2943.14000	2944.55000	2942.52000	2944.36000	1.14000	0.00000	-9.46000	-0.403	0.015	0.000	0.967	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 04:55	2944.36000	2946.04000	2944.15000	2944.23000	-0.13000	0.00000	-9.46000	-0.374	0.018	0.000	-0.324	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 05:00	2944.28000	2944.37000	2943.03000	2944.07000	-0.16000	0.00000	6.07000	-0.380	0.048	0.000	-0.354	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 05:05	2944.06000	2945.09000	2943.62000	2944.60000	0.53000	0.00000	6.07000	-0.360	0.050	0.000	0.334	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 05:10	2944.57000	2945.28000	2944.27000	2944.35000	-0.25000	0.00000	6.07000	-0.387	0.017	0.000	-0.481	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 05:15	2944.35000	2944.91000	2944.01000	2944.60000	0.25000	0.00000	6.07000	-0.382	0.002	0.000	0.045	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 05:20	2944.61000	2945.91000	2944.58000	2945.78000	1.18000	0.00000	6.07000	-0.345	0.005	0.000	0.945	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 05:25	2945.79000	2945.79000	2943.96000	2944.33000	-1.45000	0.00000	6.07000	-0.330	-0.030	0.000	-1.603	Divergence Warning	Diverging	-0.01	0.06	0.01
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 05:30	2944.42000	2944.42000	2943.50000	2944.00000	-0.33000	0.00000	6.07000	-0.301	-0.038	0.000	-0.459	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 05:35	2944.03000	2945.35000	2943.62000	2945.04000	1.04000	0.00000	6.07000	-0.294	-0.032	0.000	0.956	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 05:40	2944.96000	2945.15000	2944.51000	2944.94000	-0.10000	0.00000	6.07000	-0.276	0.045	0.000	-0.263	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 05:45	2944.93000	2945.71000	2944.41000	2945.54000	0.60000	0.00000	6.07000	-0.286	0.035	0.000	0.482	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 05:50	2945.54000	2947.13000	2945.35000	2945.99000	0.45000	0.00000	6.07000	-0.208	0.015	0.000	0.257	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 05:55	2945.99000	2946.33000	2945.53000	2945.63000	-0.36000	0.00000	6.07000	-0.229	0.031	0.000	-0.705	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 06:00	2945.47000	2945.50000	2944.10000	2944.78000	-0.85000	0.00000	10.36000	-0.224	-0.060	0.000	-1.309	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 06:05	2944.74000	2944.94000	2943.99000	2944.73000	-0.05000	0.00000	10.36000	-0.253	-0.102	0.000	-0.364	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 06:10	2945.13000	2946.18000	2944.62000	2945.39000	0.66000	0.00000	10.36000	-0.223	-0.103	0.000	0.479	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 06:15	2945.36000	2945.48000	2944.48000	2944.49000	-0.90000	0.00000	10.36000	-0.103	-0.117	0.000	-1.377	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 06:20	2944.89000	2945.20000	2944.22000	2944.67000	0.18000	0.00000	10.36000	-0.118	-0.151	0.000	-0.031	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 06:25	2944.60000	2944.86000	2944.32000	2944.50000	-0.17000	0.00000	10.36000	-0.140	-0.162	0.000	-0.498	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 06:30	2944.50000	2944.50000	2943.47000	2943.85000	-0.65000	0.00000	10.36000	-0.091	-0.162	0.000	-1.041	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 06:35	2943.82000	2944.95000	2943.80000	2943.94000	0.09000	0.00000	10.36000	-0.075	-0.150	0.000	-0.063	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 06:40	2943.95000	2944.56000	2943.63000	2944.56000	0.62000	0.00000	10.36000	-0.016	-0.138	0.000	0.691	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 06:45	2944.57000	2945.02000	2944.42000	2944.92000	0.36000	0.00000	10.36000	-0.027	-0.169	0.000	0.286	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 06:50	2944.96000	2945.11000	2944.57000	2944.82000	-0.10000	0.00000	10.36000	-0.017	-0.229	0.000	-0.393	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 06:55	2945.17000	2945.24000	2944.51000	2944.70000	-0.12000	0.00000	10.36000	-0.017	-0.244	0.000	-0.401	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 07:00	2944.72000	2945.15000	2944.45000	2944.60000	-0.10000	0.00000	-17.25000	-0.004	-0.224	0.000	-0.388	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 07:05	2944.55000	2944.90000	2944.35000	2944.67000	0.07000	0.00000	-17.25000	0.063	-0.127	0.000	-0.068	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 07:10	2944.72000	2944.90000	2943.50000	2943.50000	-1.17000	0.00000	-17.25000	0.126	-0.164	0.000	-1.854	Divergence Warning	Diverging	-0.02	-0.07	-0.17
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 07:15	2943.51000	2943.77000	2942.81000	2943.00000	-0.50000	0.00000	-17.25000	0.225	-0.285	0.000	-0.787	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 07:20	2943.03000	2943.44000	2942.71000	2943.18000	0.18000	0.00000	-17.25000	0.188	-0.342	0.000	0.372	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 07:25	2943.19000	2943.19000	2939.74000	2940.52000	-2.66000	0.00000	-17.25000	0.120	-0.322	0.000	-3.359	Divergence Warning	Diverging	-0.04	-0.02	-0.05
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 07:30	2940.60000	2941.02000	2938.31000	2939.21000	-1.31000	0.00000	-17.25000	0.100	-0.334	0.000	-1.463	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 07:35	2939.19000	2941.76000	2938.95000	2941.30000	2.09000	0.00000	-17.25000	0.100	-0.367	0.000	2.514	Divergence Warning	Diverging	-0.05	-0.09	-0.10
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 07:40	2941.16000	2941.59000	2939.86000	2939.89000	-1.41000	0.00000	-17.25000	0.197	-0.372	0.000	-1.393	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 07:45	2939.89000	2940.09000	2938.88000	2939.50000	-0.39000	0.00000	-17.25000	0.209	-0.348	0.000	-0.244	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 07:50	2939.51000	2940.14000	2938.24000	2939.88000	0.38000	0.00000	-17.25000	0.184	-0.318	0.000	0.659	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 07:55	2939.85000	2940.53000	2939.59000	2940.03000	0.15000	0.00000	-17.25000	0.181	-0.306	0.000	0.347	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 08:00	2940.03000	2940.28000	2938.33000	2938.59000	-1.44000	0.00000	10.66000	0.281	-0.331	0.000	-1.438	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 08:05	2938.75000	2938.82000	2935.49000	2935.52000	-3.07000	0.00000	10.66000	0.106	-0.337	0.000	-2.785	Divergence Warning	Diverging	0.10	0.09	0.05
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 08:10	2935.51000	2938.42000	2935.36000	2938.38000	2.86000	0.00000	10.66000	0.044	-0.319	0.000	2.698	Divergence Warning	Diverging	0.02	0.00	-0.06
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 08:15	2938.34000	2939.10000	2938.02000	2939.03000	0.65000	0.00000	10.66000	0.030	-0.244	0.000	0.759	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 08:20	2939.04000	2939.65000	2938.35000	2938.35000	-0.68000	0.00000	10.66000	0.017	-0.218	0.000	-0.374	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 08:25	2938.35000	2938.69000	2937.24000	2938.33000	-0.02000	0.00000	10.66000	0.016	-0.217	0.000	0.196	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 08:30	2938.32000	2938.74000	2937.25000	2938.15000	-0.18000	0.00000	10.66000	0.023	-0.186	0.000	0.036	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 08:35	2938.14000	2938.58000	2937.76000	2938.42000	0.27000	0.00000	10.66000	0.030	-0.176	0.000	0.423	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 08:40	2938.10000	2938.98000	2937.14000	2938.71000	0.29000	0.00000	10.66000	-0.010	-0.162	0.000	0.454	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 08:45	2938.71000	2939.23000	2937.89000	2938.17000	-0.54000	0.00000	10.66000	-0.027	-0.159	0.000	-0.293	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 08:50	2938.18000	2939.13000	2937.68000	2938.94000	0.77000	0.00000	10.66000	0.029	-0.165	0.000	0.846	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 08:55	2938.86000	2938.90000	2936.43000	2937.02000	-1.92000	0.00000	10.66000	0.027	-0.111	0.000	-1.419	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 09:00	2937.00000	2938.05000	2936.16000	2936.49000	-0.53000	0.00000	1.92000	0.034	-0.097	0.000	-0.242	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 09:05	2936.40000	2936.72000	2935.87000	2936.70000	0.21000	0.00000	1.92000	0.037	-0.113	0.000	0.383	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 09:10	2936.69000	2936.72000	2934.80000	2936.17000	-0.53000	0.00000	1.92000	-0.006	-0.082	0.000	-0.214	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 09:15	2936.03000	2936.85000	2935.02000	2935.16000	-1.01000	0.00000	1.92000	0.039	-0.084	0.000	-0.586	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 09:20	2935.17000	2935.67000	2934.71000	2935.28000	0.12000	0.00000	1.92000	0.048	-0.034	0.000	0.374	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 09:25	2935.31000	2935.81000	2934.53000	2935.34000	0.06000	0.00000	1.92000	0.051	-0.042	0.000	0.318	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 09:30	2935.32000	2935.34000	2934.37000	2934.78000	-0.56000	0.00000	1.92000	0.050	-0.038	0.000	-0.199	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 09:35	2934.82000	2934.97000	2934.21000	2934.24000	-0.54000	0.00000	1.92000	0.037	-0.028	0.000	-0.164	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 09:40	2934.22000	2934.86000	2933.52000	2933.83000	-0.41000	0.00000	1.92000	0.018	-0.012	0.000	-0.076	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 09:45	2933.83000	2934.48000	2933.00000	2933.88000	0.05000	0.00000	1.92000	0.013	-0.003	0.000	0.305	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 09:50	2934.03000	2934.79000	2932.99000	2933.43000	-0.45000	0.00000	1.92000	0.023	0.013	0.000	-0.108	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 09:55	2933.40000	2936.02000	2933.35000	2935.24000	1.81000	0.00000	1.92000	-0.008	-0.002	0.000	1.749	Divergence Warning	Diverging	0.01	0.20	0.25
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 10:00	2935.20000	2936.57000	2934.81000	2935.55000	0.31000	0.00000	-4.90000	0.023	0.004	0.000	0.386	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 10:05	2935.53000	2937.86000	2935.42000	2937.33000	1.78000	0.00000	-4.90000	-0.067	0.059	0.000	1.739	Divergence Warning	Diverging	0.14	0.22	0.14
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 10:10	2937.32000	2941.64000	2936.99000	2941.40000	4.07000	0.00000	-4.90000	-0.091	-0.082	0.000	3.074	Divergence Warning	Diverging	0.02	0.07	0.03
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 10:15	2941.36000	2943.31000	2940.81000	2941.96000	0.56000	0.00000	-4.90000	-0.068	-0.085	0.000	0.365	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 10:20	2941.80000	2942.37000	2941.06000	2941.24000	-0.72000	0.00000	-4.90000	-0.046	-0.053	0.000	-0.582	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 10:25	2941.24000	2942.58000	2941.04000	2941.83000	0.59000	0.00000	-4.90000	-0.057	-0.054	0.000	0.402	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 10:30	2941.83000	2943.95000	2941.65000	2943.78000	1.95000	0.00000	-4.90000	-0.013	-0.032	0.000	1.336	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 10:35	2943.78000	2944.99000	2943.13000	2943.38000	-0.40000	0.00000	-4.90000	0.093	0.040	0.000	-0.555	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 10:40	2943.38000	2943.77000	2942.90000	2943.35000	-0.03000	0.00000	-4.90000	0.124	0.041	0.000	-0.179	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 10:45	2943.32000	2943.60000	2942.34000	2942.48000	-0.87000	0.00000	-4.90000	0.133	-0.022	0.000	-0.894	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 10:50	2942.53000	2944.04000	2942.28000	2942.45000	-0.03000	0.00000	-4.90000	0.135	-0.025	0.000	-0.153	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 10:55	2942.47000	2942.47000	2941.25000	2941.57000	-0.88000	0.00000	-4.90000	0.089	-0.071	0.000	-0.892	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 11:00	2941.39000	2942.62000	2941.02000	2942.38000	0.81000	0.00000	6.55000	0.112	-0.095	0.000	0.601	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 11:05	2942.39000	2943.41000	2941.86000	2942.65000	0.27000	0.00000	6.55000	0.112	-0.102	0.000	0.116	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 11:10	2942.65000	2943.87000	2941.99000	2942.48000	-0.17000	0.00000	6.55000	0.116	-0.112	0.000	-0.265	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 11:15	2942.29000	2945.08000	2942.06000	2945.06000	2.58000	0.00000	6.55000	0.134	-0.071	0.000	1.974	Divergence Warning	Diverging	0.06	0.10	0.04
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 11:20	2945.03000	2947.70000	2944.84000	2946.77000	1.71000	0.00000	6.55000	0.154	-0.055	0.000	1.191	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 11:25	2946.59000	2946.79000	2945.58000	2946.00000	-0.77000	0.00000	6.55000	0.172	-0.110	0.000	-0.919	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 11:30	2946.03000	2947.95000	2945.90000	2947.59000	1.59000	0.00000	6.55000	0.221	-0.138	0.000	1.038	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 11:35	2947.59000	2947.98000	2947.34000	2947.71000	0.12000	0.00000	6.55000	0.221	-0.136	0.000	-0.210	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 11:40	2947.69000	2948.11000	2947.54000	2947.88000	0.17000	0.00000	6.55000	0.206	-0.124	0.000	-0.189	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 11:45	2947.87000	2948.83000	2947.29000	2947.51000	-0.37000	0.00000	6.55000	0.142	-0.113	0.000	-0.683	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 11:50	2947.48000	2948.56000	2947.31000	2947.37000	-0.14000	0.00000	6.55000	0.162	-0.102	0.000	-0.473	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 11:55	2947.38000	2948.11000	2946.85000	2947.77000	0.40000	0.00000	6.55000	0.165	-0.097	0.000	-0.013	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 12:00	2947.79000	2948.52000	2947.42000	2948.28000	0.51000	0.00000	0.00000	0.169	-0.099	0.000	0.053	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 12:05	2948.29000	2948.39000	2945.86000	2946.37000	-1.91000	0.00000	0.00000	0.229	-0.051	0.000	-1.934	Divergence Warning	Diverging	-0.06	-0.07	-0.08
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 12:10	2946.37000	2946.86000	2944.69000	2944.73000	-1.64000	0.00000	0.00000	0.228	-0.080	0.000	-1.610	Divergence Warning	Diverging	-0.02	-0.04	0.04
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 12:15	2944.71000	2944.71000	2942.89000	2944.19000	-0.54000	0.00000	0.00000	0.243	-0.089	0.000	-0.705	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 12:20	2944.19000	2944.61000	2942.56000	2943.51000	-0.68000	0.00000	0.00000	0.183	-0.117	0.000	-0.807	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 12:25	2943.51000	2944.24000	2942.96000	2943.87000	0.36000	0.00000	0.00000	0.238	-0.085	0.000	0.059	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 12:30	2943.86000	2945.00000	2943.36000	2944.38000	0.51000	0.00000	0.00000	0.241	-0.085	0.000	0.175	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 12:35	2944.38000	2944.48000	2942.35000	2943.51000	-0.87000	0.00000	0.00000	0.302	-0.152	0.000	-0.886	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 12:40	2943.55000	2944.10000	2942.15000	2942.75000	-0.76000	0.00000	0.00000	0.353	-0.005	0.000	-0.812	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 12:45	2942.75000	2944.32000	2942.75000	2944.32000	1.57000	0.00000	0.00000	0.367	-0.226	0.000	1.455	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 12:50	2944.39000	2944.78000	2943.44000	2943.95000	-0.37000	0.00000	0.00000	0.357	-0.268	0.000	-0.452	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 12:55	2943.93000	2944.30000	2943.27000	2944.03000	0.08000	0.00000	0.00000	0.365	-0.269	0.000	0.007	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 13:00	2944.03000	2945.99000	2944.03000	2945.86000	1.83000	0.00000	0.00000	0.402	-0.228	0.000	1.749	Divergence Warning	Diverging	0.03	-0.02	0.04
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 13:05	2945.86000	2946.81000	2945.12000	2946.71000	0.85000	0.00000	0.00000	0.327	-0.251	0.000	0.730	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 13:10	2946.78000	2947.31000	2945.58000	2945.81000	-0.90000	0.00000	0.00000	0.302	-0.267	0.000	-0.955	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 13:15	2945.86000	2946.67000	2945.34000	2945.93000	0.12000	0.00000	0.00000	0.308	-0.239	0.000	0.005	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 13:20	2945.89000	2945.92000	2944.30000	2945.41000	-0.52000	0.00000	0.00000	0.322	-0.260	0.000	-0.607	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 13:25	2945.64000	2946.46000	2945.25000	2945.41000	0.00000	0.00000	0.00000	0.354	-0.228	0.000	-0.128	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 13:30	2945.34000	2947.00000	2945.28000	2946.17000	0.76000	0.00000	0.00000	0.351	-0.233	0.000	0.632	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 13:35	2946.16000	2946.90000	2945.36000	2946.22000	0.05000	0.00000	0.00000	0.349	-0.227	0.000	-0.069	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 13:40	2946.22000	2948.49000	2946.15000	2947.71000	1.49000	0.00000	0.00000	0.373	-0.193	0.000	1.278	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 13:45	2947.76000	2947.85000	2946.11000	2947.03000	-0.68000	0.00000	0.00000	0.365	-0.227	0.000	-0.795	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 13:50	2947.02000	2947.26000	2946.60000	2947.09000	0.06000	0.00000	0.00000	0.348	-0.264	0.000	0.056	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 13:55	2947.08000	2947.11000	2945.73000	2946.30000	-0.79000	0.00000	0.00000	0.328	-0.275	0.000	-0.901	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.13 14:00	2946.31000	2949.01000	2946.20000	2948.43000	2.13000	0.00000	0.00000	0.261	-0.240	0.000	2.275	Divergence Warning	Diverging	-0.03	-0.19	-0.15
